order_id,order_date,customer_id,product,category,quantity,price,city
3492,2023-10-25,C981,T-shirt,Fashion,3,822,Kolkata
3493,2023-08-15,C703,Air Conditioner,Appliances,1,43519,Bangalore
3494,2023-01-01,C872,Microwave,Appliances,5,13226,Hyderabad
3495,2023-11-20,C436,Shoes,Fashion,5,2270,Delhi
3496,2023-11-27,C370,Jeans,Fashion,4,1508,Hyderabad
3497,2023-05-21,C740,Washing Machine,Appliances,5,25189,Hyderabad
3498,2023-04-04,C106,T-shirt,Fashion,1,952,Ahmedabad
3499,2023-03-25,C167,Camera,Electronics,5,44469,Delhi
3500,2023-02-18,C450,Microwave,Appliances,4,12830,Ahmedabad
3501,2023-04-10,C881,Sneakers,Fashion,5,3951,Mumbai
3502,2023-06-06,C884,Smartwatch,Electronics,2,13843,Chennai
3503,2023-06-03,C684,Jeans,Fashion,4,1261,Bangalore
3504,2023-04-09,C904,Sneakers,Fashion,2,3253,Kolkata
3505,2023-03-22,C628,Headphones,Electronics,2,3132,Chennai
3506,2023-05-18,C369,T-shirt,Fashion,5,892,Bangalore
3507,2023-06-06,C844,T-shirt,Fashion,3,758,Chennai
3508,2023-08-06,C880,Camera,Electronics,3,44094,Kolkata
3509,2023-07-26,C518,Shoes,Fashion,1,2762,Pune
3510,2023-05-21,C938,Camera,Electronics,2,53549,Pune
3511,2023-05-12,C952,Refrigerator,Appliances,2,30920,Hyderabad
3512,2023-07-15,C671,Camera,Electronics,1,41793,Chennai
3513,2023-11-13,C976,Jeans,Fashion,2,1678,Ahmedabad
3514,2023-03-24,C840,Tablet,Electronics,1,20744,Chennai
3515,2023-01-24,C804,T-shirt,Fashion,5,790,Kolkata
3516,2023-11-07,C160,Air Conditioner,Appliances,4,35997,Kolkata
3517,2023-05-22,C548,Mobile,Electronics,1,21117,Chennai
3518,2023-03-10,C432,Air Conditioner,Appliances,3,33776,Mumbai
3519,2023-03-19,C687,Microwave,Appliances,4,13556,Hyderabad
3520,2023-05-06,C686,Smartwatch,Electronics,5,12528,Chennai
3521,2023-05-30,C243,Jeans,Fashion,3,1534,Pune
3522,2023-12-25,C973,Microwave,Appliances,1,13779,Chennai
3523,2023-04-20,C428,Camera,Electronics,4,49450,Delhi
3524,2023-06-20,C793,T-shirt,Fashion,2,787,Bangalore
3525,2023-01-12,C222,Refrigerator,Appliances,3,31575,Delhi
3526,2023-09-07,C951,Sneakers,Fashion,4,3398,Pune
3527,2023-09-20,C116,Jeans,Fashion,1,1747,Chennai
3528,2023-09-16,C909,Jacket,Fashion,4,3594,Chennai
3529,2023-06-20,C852,Jeans,Fashion,4,1369,Mumbai
3530,2023-10-13,C644,Mobile,Electronics,5,16737,Mumbai
3531,2023-02-14,C724,Headphones,Electronics,5,3415,Ahmedabad
3532,2023-12-17,C937,Sneakers,Fashion,2,3852,Kolkata
3533,2023-03-19,C174,Tablet,Electronics,4,24512,Chennai
3534,2023-09-28,C121,Headphones,Electronics,5,2807,Kolkata
3535,2023-11-16,C119,Shoes,Fashion,5,2293,Kolkata
3536,2023-03-19,C976,Laptop,Electronics,2,55737,Hyderabad
3537,2023-06-17,C769,Smartwatch,Electronics,5,16047,Ahmedabad
3538,2023-10-22,C832,Sneakers,Fashion,2,3877,Chennai
3539,2023-03-17,C415,Washing Machine,Appliances,5,24109,Bangalore
3540,2023-11-05,C898,Headphones,Electronics,1,2431,Pune
3541,2023-02-05,C991,Headphones,Electronics,5,2818,Chennai
3542,2023-04-14,C267,Camera,Electronics,2,47847,Hyderabad
3543,2023-04-22,C127,Shoes,Fashion,3,2232,Chennai
3544,2023-07-12,C554,Headphones,Electronics,4,2547,Pune
3545,2023-08-17,C508,Washing Machine,Appliances,2,26660,Ahmedabad
3546,2023-10-30,C195,Smartwatch,Electronics,2,16625,Mumbai
3547,2023-09-22,C266,Headphones,Electronics,5,3495,Mumbai
3548,2023-09-08,C867,Microwave,Appliances,2,10177,Chennai
3549,2023-02-16,C589,Camera,Electronics,4,39437,Chennai
3550,2023-08-22,C107,Tablet,Electronics,5,21119,Pune
3551,2023-02-21,C469,Shoes,Fashion,4,2400,Chennai
3552,2023-11-30,C334,Tablet,Electronics,1,24341,Hyderabad
3553,2023-07-19,C116,Refrigerator,Appliances,1,37106,Ahmedabad
3554,2023-05-08,C678,Tablet,Electronics,3,20453,Delhi
3555,2023-03-13,C880,Laptop,Electronics,2,60446,Ahmedabad
3556,2023-04-18,C480,Laptop,Electronics,1,62308,Hyderabad
3557,2023-08-03,C278,Jacket,Fashion,4,3387,Delhi
3558,2023-12-09,C473,Air Conditioner,Appliances,5,47444,Delhi
3559,2023-01-16,C308,Air Conditioner,Appliances,1,44584,Ahmedabad
3560,2023-05-16,C129,Tablet,Electronics,4,26253,Chennai
3561,2023-08-29,C852,Microwave,Appliances,1,11191,Pune
3562,2023-01-24,C880,Washing Machine,Appliances,2,32632,Kolkata
3563,2023-02-21,C457,Jacket,Fashion,5,2603,Pune
3564,2023-02-03,C587,Air Conditioner,Appliances,2,33473,Mumbai
3565,2023-10-02,C237,T-shirt,Fashion,4,913,Ahmedabad
3566,2023-01-01,C587,Washing Machine,Appliances,5,31465,Hyderabad
3567,2023-12-03,C728,T-shirt,Fashion,3,681,Chennai
3568,2023-10-20,C228,Sneakers,Fashion,1,3468,Bangalore
3569,2023-03-15,C775,Smartwatch,Electronics,5,12778,Bangalore
3570,2023-05-25,C355,Mobile,Electronics,1,21738,Mumbai
3571,2023-12-04,C436,Smartwatch,Electronics,3,13107,Hyderabad
3572,2023-09-24,C878,Refrigerator,Appliances,4,37356,Hyderabad
3573,2023-07-11,C693,Air Conditioner,Appliances,2,37247,Delhi
3574,2023-07-17,C913,Refrigerator,Appliances,1,38471,Pune
3575,2023-11-21,C955,Smartwatch,Electronics,2,12085,Pune
3576,2023-06-15,C685,Microwave,Appliances,2,10377,Pune
3577,2023-04-07,C562,T-shirt,Fashion,4,914,Kolkata
3578,2023-10-07,C220,Smartwatch,Electronics,4,15727,Ahmedabad
3579,2023-09-21,C445,Refrigerator,Appliances,3,37176,Chennai
3580,2023-09-07,C779,Air Conditioner,Appliances,2,36084,Ahmedabad
3581,2023-05-15,C900,Mobile,Electronics,3,22106,Mumbai
3582,2023-10-06,C196,Camera,Electronics,4,47561,Delhi
3583,2023-03-03,C229,Smartwatch,Electronics,4,16980,Hyderabad
3584,2023-08-12,C987,Washing Machine,Appliances,3,25838,Mumbai
3585,2023-09-19,C245,Jeans,Fashion,2,1438,Bangalore
3586,2023-04-12,C638,Washing Machine,Appliances,2,31090,Chennai
3587,2023-09-29,C919,Jacket,Fashion,2,3075,Pune
3588,2023-12-22,C483,Jeans,Fashion,3,1523,Delhi
3589,2023-11-22,C963,Headphones,Electronics,1,3216,Bangalore
3590,2023-11-09,C978,Air Conditioner,Appliances,2,40653,Kolkata
3591,2023-07-25,C499,Smartwatch,Electronics,3,12293,Hyderabad
3592,2023-09-01,C429,Air Conditioner,Appliances,5,47552,Ahmedabad
3593,2023-05-09,C313,Headphones,Electronics,3,2400,Hyderabad
3594,2023-02-04,C873,Air Conditioner,Appliances,5,41503,Pune
3595,2023-03-24,C500,Shoes,Fashion,2,2143,Bangalore
3596,2023-07-20,C354,Microwave,Appliances,2,12701,Bangalore
3597,2023-05-22,C511,Washing Machine,Appliances,3,23189,Delhi
3598,2023-03-19,C554,Mobile,Electronics,5,23554,Bangalore
3599,2023-01-06,C633,Headphones,Electronics,3,3312,Mumbai
3600,2023-11-18,C337,Tablet,Electronics,5,21026,Ahmedabad
3601,2023-03-05,C257,Sneakers,Fashion,4,3218,Ahmedabad
3602,2023-01-21,C958,Mobile,Electronics,3,23001,Kolkata
3603,2023-08-27,C699,Air Conditioner,Appliances,3,33805,Kolkata
3604,2023-04-26,C190,Headphones,Electronics,4,3310,Mumbai
3605,2023-07-05,C990,Refrigerator,Appliances,5,41436,Bangalore
3606,2023-08-10,C158,Washing Machine,Appliances,4,31771,Kolkata
3607,2023-05-24,C357,Sneakers,Fashion,1,4011,Hyderabad
3608,2023-12-08,C465,Sneakers,Fashion,5,3260,Hyderabad
3609,2023-09-06,C699,Mobile,Electronics,1,16809,Bangalore
3610,2023-12-07,C206,T-shirt,Fashion,2,829,Hyderabad
3611,2023-10-17,C721,Microwave,Appliances,4,12291,Kolkata
3612,2023-02-25,C689,Jeans,Fashion,4,1225,Mumbai
3613,2023-05-03,C694,Mobile,Electronics,1,23733,Chennai
3614,2023-07-21,C455,Sneakers,Fashion,5,3390,Pune
3615,2023-10-21,C508,Sneakers,Fashion,4,3993,Pune
3616,2023-01-14,C680,Washing Machine,Appliances,4,29893,Bangalore
3617,2023-06-18,C399,Headphones,Electronics,1,3156,Mumbai
3618,2023-08-22,C467,Air Conditioner,Appliances,4,44830,Hyderabad
3619,2023-05-08,C556,Washing Machine,Appliances,3,26346,Hyderabad
3620,2023-12-24,C887,Microwave,Appliances,1,11157,Hyderabad
3621,2023-10-08,C858,Microwave,Appliances,2,10605,Chennai
3622,2023-03-30,C977,Shoes,Fashion,3,2780,Ahmedabad
3623,2023-10-03,C424,Mobile,Electronics,3,18814,Bangalore
3624,2023-02-16,C420,Washing Machine,Appliances,3,23534,Kolkata
3625,2023-07-15,C371,Jacket,Fashion,4,3167,Bangalore
3626,2023-08-13,C872,Washing Machine,Appliances,4,26326,Chennai
3627,2023-02-27,C695,Headphones,Electronics,2,2787,Bangalore
3628,2023-10-14,C874,Tablet,Electronics,5,27002,Hyderabad
3629,2023-11-13,C303,Jeans,Fashion,5,1306,Mumbai
3630,2023-12-06,C972,Mobile,Electronics,1,21693,Kolkata
3631,2023-09-30,C506,Tablet,Electronics,2,27158,Chennai
3632,2023-05-31,C431,Headphones,Electronics,4,2524,Mumbai
3633,2023-05-06,C783,Smartwatch,Electronics,4,16956,Delhi
3634,2023-12-22,C351,Tablet,Electronics,1,24944,Bangalore
3635,2023-04-21,C112,Air Conditioner,Appliances,2,39045,Delhi
3636,2023-11-10,C958,Tablet,Electronics,2,29645,Ahmedabad
3637,2023-10-18,C522,T-shirt,Fashion,4,818,Bangalore
3638,2023-11-18,C864,Headphones,Electronics,5,3097,Kolkata
3639,2023-05-15,C479,Tablet,Electronics,3,28034,Kolkata
3640,2023-07-02,C809,Camera,Electronics,2,41762,Mumbai
3641,2023-12-26,C914,Headphones,Electronics,3,3431,Bangalore
3642,2023-09-17,C648,Jeans,Fashion,5,1277,Ahmedabad
3643,2023-11-06,C837,Camera,Electronics,1,50530,Bangalore
3644,2023-04-25,C375,Camera,Electronics,5,50779,Ahmedabad
3645,2023-08-13,C705,Jacket,Fashion,1,2952,Ahmedabad
3646,2023-03-29,C673,Shoes,Fashion,1,2953,Pune
3647,2023-06-27,C988,T-shirt,Fashion,5,848,Ahmedabad
3648,2023-07-01,C836,Refrigerator,Appliances,2,28892,Mumbai
3649,2023-01-15,C541,Tablet,Electronics,5,22520,Ahmedabad
3650,2023-04-21,C417,Refrigerator,Appliances,2,41806,Ahmedabad
3651,2023-10-19,C247,Jeans,Fashion,3,1398,Kolkata
3652,2023-10-28,C983,Microwave,Appliances,5,14304,Chennai
3653,2023-07-03,C893,Laptop,Electronics,5,49271,Mumbai
3654,2023-07-31,C850,Mobile,Electronics,5,16509,Delhi
3655,2023-04-02,C130,Smartwatch,Electronics,2,17878,Delhi
3656,2023-06-19,C196,Sneakers,Fashion,4,3820,Mumbai
3657,2023-12-17,C924,Shoes,Fashion,5,2700,Kolkata
3658,2023-03-12,C287,Shoes,Fashion,4,2696,Chennai
3659,2023-12-29,C358,Mobile,Electronics,3,18841,Kolkata
3660,2023-07-25,C332,T-shirt,Fashion,1,699,Bangalore
3661,2023-02-18,C120,Camera,Electronics,1,42114,Hyderabad
3662,2023-10-13,C799,Air Conditioner,Appliances,5,32974,Pune
3663,2023-09-28,C104,Camera,Electronics,1,39033,Pune
3664,2023-10-18,C979,Camera,Electronics,4,41512,Chennai
3665,2023-11-14,C286,Mobile,Electronics,2,17507,Ahmedabad
3666,2023-02-19,C714,Jeans,Fashion,2,1785,Delhi
3667,2023-08-14,C619,Camera,Electronics,5,39184,Delhi
3668,2023-01-20,C926,Headphones,Electronics,4,2436,Mumbai
3669,2023-02-25,C799,Air Conditioner,Appliances,3,46960,Chennai
3670,2023-02-21,C297,Headphones,Electronics,5,3022,Ahmedabad
3671,2023-06-22,C774,Jacket,Fashion,2,3596,Ahmedabad
3672,2023-03-01,C446,Jeans,Fashion,4,1670,Mumbai
3673,2023-09-09,C913,Smartwatch,Electronics,3,12848,Bangalore
3674,2023-09-03,C968,Shoes,Fashion,1,2358,Mumbai
3675,2023-06-14,C875,Jeans,Fashion,1,1598,Kolkata
3676,2023-03-11,C881,Jeans,Fashion,2,1369,Ahmedabad
3677,2023-08-07,C545,Smartwatch,Electronics,3,17665,Kolkata
3678,2023-09-09,C429,Shoes,Fashion,1,2490,Mumbai
3679,2023-06-06,C905,Jeans,Fashion,4,1565,Ahmedabad
3680,2023-12-24,C640,Microwave,Appliances,3,13300,Pune
3681,2023-02-15,C701,Washing Machine,Appliances,1,24506,Hyderabad
3682,2023-11-25,C856,Refrigerator,Appliances,5,35599,Chennai
3683,2023-06-05,C292,Laptop,Electronics,5,48671,Kolkata
3684,2023-12-17,C856,Camera,Electronics,5,36943,Kolkata
3685,2023-09-18,C797,Jeans,Fashion,5,1709,Chennai
3686,2023-02-20,C290,Refrigerator,Appliances,1,40749,Ahmedabad
3687,2023-02-07,C607,Air Conditioner,Appliances,2,43398,Bangalore
3688,2023-01-08,C490,Smartwatch,Electronics,5,15842,Pune
3689,2023-01-03,C775,Smartwatch,Electronics,1,17545,Bangalore
3690,2023-07-19,C480,Washing Machine,Appliances,3,33425,Bangalore
3691,2023-03-14,C736,Air Conditioner,Appliances,4,32716,Bangalore
3692,2023-08-05,C309,Sneakers,Fashion,3,4034,Hyderabad
3693,2023-01-06,C943,Air Conditioner,Appliances,3,38547,Kolkata
3694,2023-04-08,C359,Shoes,Fashion,4,2278,Ahmedabad
3695,2023-07-22,C812,Jacket,Fashion,1,3151,Pune
3696,2023-12-20,C172,Microwave,Appliances,4,10218,Bangalore
3697,2023-09-08,C287,Sneakers,Fashion,1,2961,Mumbai
3698,2023-05-12,C391,Jeans,Fashion,3,1300,Kolkata
3699,2023-10-19,C211,Jeans,Fashion,3,1370,Hyderabad
3700,2023-04-14,C668,Microwave,Appliances,1,11495,Mumbai
3701,2023-09-23,C580,Washing Machine,Appliances,4,24648,Pune
3702,2023-01-20,C288,T-shirt,Fashion,1,675,Kolkata
3703,2023-11-12,C548,Mobile,Electronics,1,17934,Chennai
3704,2023-01-22,C886,Refrigerator,Appliances,2,34188,Bangalore
3705,2023-01-08,C449,Smartwatch,Electronics,3,12262,Delhi
3706,2023-06-29,C305,Washing Machine,Appliances,3,32724,Ahmedabad
3707,2023-03-20,C617,Air Conditioner,Appliances,1,38260,Hyderabad
3708,2023-04-10,C773,Mobile,Electronics,2,17471,Chennai
3709,2023-08-14,C963,Refrigerator,Appliances,4,28354,Mumbai
3710,2023-10-13,C246,Smartwatch,Electronics,5,15171,Delhi
3711,2023-12-17,C519,Jeans,Fashion,3,1234,Mumbai
3712,2023-03-28,C479,Jeans,Fashion,5,1210,Chennai
3713,2023-12-17,C106,Laptop,Electronics,2,69636,Bangalore
3714,2023-07-18,C977,Shoes,Fashion,1,2562,Mumbai
3715,2023-02-07,C764,Smartwatch,Electronics,1,15381,Pune
3716,2023-11-27,C389,Washing Machine,Appliances,4,32896,Kolkata
3717,2023-05-02,C727,Sneakers,Fashion,5,3341,Ahmedabad
3718,2023-11-22,C590,Tablet,Electronics,3,29801,Ahmedabad
3719,2023-07-04,C247,Air Conditioner,Appliances,2,39267,Bangalore
3720,2023-07-18,C264,Tablet,Electronics,2,29630,Hyderabad
3721,2023-06-03,C143,Camera,Electronics,1,43771,Delhi
3722,2023-10-05,C511,T-shirt,Fashion,4,867,Bangalore
3723,2023-07-27,C527,Headphones,Electronics,3,2649,Kolkata
3724,2023-07-18,C472,T-shirt,Fashion,4,782,Ahmedabad
3725,2023-03-10,C351,Camera,Electronics,3,47976,Bangalore
3726,2023-12-04,C574,Smartwatch,Electronics,2,15410,Chennai
3727,2023-06-07,C502,Jeans,Fashion,4,1424,Bangalore
3728,2023-11-30,C407,Headphones,Electronics,4,2530,Ahmedabad
3729,2023-04-13,C445,Air Conditioner,Appliances,5,38593,Bangalore
3730,2023-09-22,C284,Jeans,Fashion,2,1595,Kolkata
3731,2023-07-17,C379,T-shirt,Fashion,1,862,Delhi
3732,2023-11-25,C688,Refrigerator,Appliances,5,38769,Kolkata
3733,2023-06-12,C351,Microwave,Appliances,2,10323,Ahmedabad
3734,2023-09-07,C725,Washing Machine,Appliances,2,30941,Chennai
3735,2023-11-18,C792,Air Conditioner,Appliances,5,40489,Pune
3736,2023-01-05,C439,Mobile,Electronics,1,16686,Pune
3737,2023-07-02,C861,Washing Machine,Appliances,1,25908,Bangalore
3738,2023-02-03,C738,Headphones,Electronics,2,2769,Chennai
3739,2023-08-17,C446,Air Conditioner,Appliances,3,41335,Ahmedabad
3740,2023-02-21,C255,Refrigerator,Appliances,2,32056,Delhi
3741,2023-11-13,C262,Headphones,Electronics,4,2542,Kolkata
3742,2023-12-25,C806,Jeans,Fashion,5,1577,Hyderabad
3743,2023-12-06,C555,Washing Machine,Appliances,2,33332,Delhi
3744,2023-07-15,C488,Mobile,Electronics,1,17084,Ahmedabad
3745,2023-10-28,C551,T-shirt,Fashion,2,885,Chennai
3746,2023-01-11,C787,Jacket,Fashion,5,2618,Ahmedabad
3747,2023-02-13,C170,Jacket,Fashion,3,3462,Chennai
3748,2023-12-13,C253,Headphones,Electronics,2,3148,Kolkata
3749,2023-06-14,C828,Mobile,Electronics,2,23692,Hyderabad
3750,2023-09-11,C736,Microwave,Appliances,1,11302,Pune
3751,2023-03-28,C971,Air Conditioner,Appliances,5,38683,Chennai
3752,2023-09-24,C601,Tablet,Electronics,2,25134,Pune
3753,2023-05-03,C369,Camera,Electronics,2,36936,Hyderabad
3754,2023-05-20,C775,T-shirt,Fashion,4,748,Ahmedabad
3755,2023-03-08,C852,Mobile,Electronics,3,20410,Pune
3756,2023-04-13,C489,Jacket,Fashion,1,2763,Ahmedabad
3757,2023-05-19,C443,Shoes,Fashion,1,2695,Kolkata
3758,2023-08-06,C824,Camera,Electronics,5,51365,Kolkata
3759,2023-05-14,C600,Camera,Electronics,2,52972,Bangalore
3760,2023-08-19,C924,Tablet,Electronics,3,20833,Mumbai
3761,2023-02-28,C930,Sneakers,Fashion,3,4006,Pune
3762,2023-04-01,C166,Headphones,Electronics,1,2691,Chennai
3763,2023-02-14,C109,Headphones,Electronics,5,3361,Mumbai
3764,2023-06-24,C259,Refrigerator,Appliances,1,38311,Mumbai
3765,2023-06-19,C727,Jacket,Fashion,4,3157,Mumbai
3766,2023-04-13,C290,Mobile,Electronics,1,21633,Mumbai
3767,2023-12-18,C315,Mobile,Electronics,1,16030,Bangalore
3768,2023-11-17,C587,Laptop,Electronics,1,57285,Bangalore
3769,2023-09-11,C580,Washing Machine,Appliances,2,30332,Delhi
3770,2023-02-01,C289,Tablet,Electronics,5,28650,Ahmedabad
3771,2023-04-12,C247,Jeans,Fashion,1,1247,Hyderabad
3772,2023-04-07,C819,Air Conditioner,Appliances,5,41206,Mumbai
3773,2023-06-14,C266,Microwave,Appliances,1,10503,Bangalore
3774,2023-07-31,C323,Shoes,Fashion,5,2296,Hyderabad
3775,2023-05-04,C770,Shoes,Fashion,3,2824,Pune
3776,2023-03-24,C163,Air Conditioner,Appliances,3,36503,Mumbai
3777,2023-01-31,C181,Mobile,Electronics,4,18753,Kolkata
3778,2023-12-12,C426,Sneakers,Fashion,4,2816,Mumbai
3779,2023-11-07,C682,Jacket,Fashion,3,3237,Mumbai
3780,2023-09-03,C611,Tablet,Electronics,3,24507,Chennai
3781,2023-04-08,C701,Tablet,Electronics,4,23134,Bangalore
3782,2023-07-29,C572,Headphones,Electronics,1,3229,Ahmedabad
3783,2023-08-26,C256,Camera,Electronics,4,44345,Ahmedabad
3784,2023-01-13,C907,Headphones,Electronics,4,2903,Delhi
3785,2023-11-20,C509,Camera,Electronics,4,53815,Delhi
3786,2023-12-05,C254,Camera,Electronics,1,43818,Delhi
3787,2023-01-09,C583,Jacket,Fashion,2,2660,Kolkata
3788,2023-01-12,C501,Headphones,Electronics,3,2804,Ahmedabad
3789,2023-10-09,C333,Headphones,Electronics,3,3395,Hyderabad
3790,2023-09-13,C545,Smartwatch,Electronics,4,15640,Kolkata
3791,2023-12-07,C461,Washing Machine,Appliances,2,27858,Pune
3792,2023-12-28,C722,Mobile,Electronics,1,23623,Ahmedabad
3793,2023-09-11,C526,Tablet,Electronics,2,22351,Bangalore
3794,2023-11-20,C446,T-shirt,Fashion,1,946,Delhi
3795,2023-08-08,C713,Sneakers,Fashion,3,3757,Mumbai
3796,2023-07-11,C478,Headphones,Electronics,5,2738,Delhi
3797,2023-08-17,C527,Jacket,Fashion,4,2475,Chennai
3798,2023-12-19,C992,Smartwatch,Electronics,2,17667,Bangalore
3799,2023-09-01,C668,Air Conditioner,Appliances,3,42141,Hyderabad
3800,2023-12-24,C230,Camera,Electronics,5,50288,Bangalore
3801,2023-04-28,C932,Camera,Electronics,5,53480,Bangalore
3802,2023-08-29,C420,Washing Machine,Appliances,2,27872,Pune
3803,2023-03-17,C183,Jeans,Fashion,1,1430,Chennai
3804,2023-05-17,C560,Jeans,Fashion,4,1477,Mumbai
3805,2023-05-22,C472,Shoes,Fashion,2,2791,Delhi
3806,2023-04-25,C435,Washing Machine,Appliances,1,27705,Pune
3807,2023-03-16,C427,Camera,Electronics,5,44685,Hyderabad
3808,2023-10-02,C943,T-shirt,Fashion,3,833,Bangalore
3809,2023-11-02,C402,Microwave,Appliances,2,14197,Mumbai
3810,2023-04-10,C354,Refrigerator,Appliances,1,38296,Hyderabad
3811,2023-01-06,C367,Microwave,Appliances,4,11630,Hyderabad
3812,2023-01-15,C180,Smartwatch,Electronics,2,13776,Kolkata
3813,2023-03-17,C740,Camera,Electronics,4,49964,Ahmedabad
3814,2023-08-16,C210,Shoes,Fashion,5,2156,Chennai
3815,2023-04-12,C391,Air Conditioner,Appliances,3,39295,Ahmedabad
3816,2023-01-09,C153,Headphones,Electronics,5,2554,Mumbai
3817,2023-07-08,C422,Washing Machine,Appliances,3,28588,Delhi
3818,2023-11-18,C761,Washing Machine,Appliances,4,28561,Kolkata
3819,2023-11-10,C759,Camera,Electronics,4,39203,Pune
3820,2023-10-19,C623,Tablet,Electronics,3,25656,Pune
3821,2023-02-04,C255,Laptop,Electronics,2,59920,Delhi
3822,2023-05-01,C872,Mobile,Electronics,5,17307,Mumbai
3823,2023-07-31,C868,Camera,Electronics,3,42086,Chennai
3824,2023-02-01,C757,Mobile,Electronics,4,19204,Kolkata
3825,2023-10-08,C933,Microwave,Appliances,4,12934,Mumbai
3826,2023-05-14,C345,Smartwatch,Electronics,4,12954,Bangalore
3827,2023-11-26,C590,Laptop,Electronics,5,48581,Bangalore
3828,2023-04-30,C991,Laptop,Electronics,1,53256,Delhi
3829,2023-07-18,C119,Headphones,Electronics,5,2783,Kolkata
3830,2023-12-09,C663,Jeans,Fashion,3,1495,Kolkata
3831,2023-01-19,C335,Mobile,Electronics,1,17600,Bangalore
3832,2023-12-26,C695,Jacket,Fashion,4,2408,Mumbai
3833,2023-03-26,C317,Air Conditioner,Appliances,3,40146,Kolkata
3834,2023-11-18,C372,Headphones,Electronics,5,2408,Hyderabad
3835,2023-03-23,C872,Jeans,Fashion,3,1506,Bangalore
3836,2023-06-17,C502,Jacket,Fashion,3,2801,Hyderabad
3837,2023-08-17,C309,Mobile,Electronics,3,19613,Kolkata
3838,2023-02-24,C304,Headphones,Electronics,1,2449,Bangalore
3839,2023-06-02,C707,Microwave,Appliances,5,13131,Bangalore
3840,2023-01-28,C680,Washing Machine,Appliances,3,26442,Bangalore
3841,2023-01-13,C112,Air Conditioner,Appliances,3,35468,Hyderabad
3842,2023-04-16,C837,Smartwatch,Electronics,2,17162,Ahmedabad
3843,2023-07-20,C603,Shoes,Fashion,3,2457,Delhi
3844,2023-12-08,C179,T-shirt,Fashion,5,830,Bangalore
3845,2023-01-16,C977,Jacket,Fashion,1,3461,Pune
3846,2023-06-05,C490,Laptop,Electronics,3,70323,Ahmedabad
3847,2023-02-19,C476,Refrigerator,Appliances,5,41456,Pune
3848,2023-07-10,C386,Smartwatch,Electronics,2,17825,Mumbai
3849,2023-01-18,C409,Shoes,Fashion,1,2297,Mumbai
3850,2023-04-15,C751,Headphones,Electronics,3,2948,Mumbai
3851,2023-09-01,C114,Refrigerator,Appliances,1,40324,Delhi
3852,2023-08-22,C376,Mobile,Electronics,1,21798,Hyderabad
3853,2023-12-21,C320,Laptop,Electronics,5,59513,Delhi
3854,2023-01-16,C609,Mobile,Electronics,4,21424,Pune
3855,2023-01-07,C772,Shoes,Fashion,4,2412,Pune
3856,2023-09-03,C921,Mobile,Electronics,3,21679,Bangalore
3857,2023-04-07,C806,Tablet,Electronics,1,26712,Bangalore
3858,2023-01-23,C672,T-shirt,Fashion,1,958,Kolkata
3859,2023-01-25,C472,Refrigerator,Appliances,4,39087,Hyderabad
3860,2023-08-30,C482,Mobile,Electronics,5,18938,Delhi
3861,2023-10-04,C428,Sneakers,Fashion,3,3816,Delhi
3862,2023-10-25,C481,Refrigerator,Appliances,3,33698,Kolkata
3863,2023-03-17,C791,T-shirt,Fashion,3,885,Ahmedabad
3864,2023-08-10,C716,Jeans,Fashion,4,1416,Mumbai
3865,2023-07-03,C561,Tablet,Electronics,2,23328,Ahmedabad
3866,2023-03-26,C451,Microwave,Appliances,5,13736,Pune
3867,2023-10-04,C971,Jeans,Fashion,2,1559,Delhi
3868,2023-04-16,C183,Microwave,Appliances,5,10269,Kolkata
3869,2023-09-14,C632,Washing Machine,Appliances,4,32264,Pune
3870,2023-10-09,C857,Mobile,Electronics,5,16032,Delhi
3871,2023-06-16,C661,Smartwatch,Electronics,3,14935,Chennai
3872,2023-07-21,C690,Air Conditioner,Appliances,4,40369,Bangalore
3873,2023-02-24,C755,Camera,Electronics,4,48380,Bangalore
3874,2023-12-22,C833,Sneakers,Fashion,4,3017,Bangalore
3875,2023-09-11,C173,Laptop,Electronics,5,67198,Delhi
3876,2023-07-27,C945,Refrigerator,Appliances,3,31385,Hyderabad
3877,2023-04-08,C116,Smartwatch,Electronics,5,15829,Pune
3878,2023-04-06,C168,Laptop,Electronics,3,50905,Mumbai
3879,2023-08-05,C777,Tablet,Electronics,4,29510,Chennai
3880,2023-06-03,C497,Shoes,Fashion,1,2697,Chennai
3881,2023-11-14,C750,Camera,Electronics,2,41468,Ahmedabad
3882,2023-09-09,C611,Jacket,Fashion,5,2450,Pune
3883,2023-12-25,C981,Camera,Electronics,3,36558,Ahmedabad
3884,2023-02-20,C805,Microwave,Appliances,4,13214,Kolkata
3885,2023-12-17,C127,Jacket,Fashion,5,3456,Ahmedabad
3886,2023-02-14,C358,Shoes,Fashion,1,2962,Ahmedabad
3887,2023-11-20,C565,Jeans,Fashion,1,1249,Mumbai
3888,2023-08-29,C430,Shoes,Fashion,3,2241,Pune
3889,2023-08-20,C728,Tablet,Electronics,5,27771,Bangalore
3890,2023-03-07,C618,Shoes,Fashion,1,2010,Pune
3891,2023-08-26,C813,T-shirt,Fashion,1,800,Hyderabad
3892,2023-10-02,C359,Jacket,Fashion,4,3361,Pune
3893,2023-09-09,C562,Jacket,Fashion,1,3237,Delhi
3894,2023-11-04,C536,Tablet,Electronics,2,20398,Chennai
3895,2023-02-09,C593,Mobile,Electronics,2,23748,Bangalore
